USM_check_point_values,USM_check_point_reach_time,CSM_check_point_values,CSM_check_point_reach_time,Rand_check_point_values,Rand_check_point_reach_time
0.6441292693914842,0.000628437499994236,2.688887626802034,0.0013331250000021555,-0.006002840793951492,1.874999998108251e-05
0.47761771035968725,0.6118740624999983,3.754535677422188,1.4330702499999433,-0.004827978956392178,0.2436918749999677
0.46653801737084793,1.3895688749999957,4.84392818682152,2.913385937500017,0.023620939408420687,0.48955556250001564
0.42338228116335247,2.046893812499993,4.687977607954345,4.0647318749999926,0.024330259469407943,0.7352434999999957
0.41151378763484847,2.7011736250000045,4.973732304078554,5.187049625000007,0.01678473107031191,0.980725312499942
0.5404669500829611,3.2723375625000033,5.446208480756764,6.7810588124999995,-0.0008978091044600364,1.2259493749999706
0.529064382225027,3.832484249999993,5.47056440299281,8.081360187500003,0.029521367612025444,1.4749766875000034
0.6701783764357074,4.402691687499991,5.413746444080738,9.470453999999975,0.008996661214444025,1.725016499999981
0.6172449505256534,4.986877687499987,5.54798071953924,11.017359500000019,0.027902842083430086,1.9724417500000015
0.6156043272921154,5.601298624999998,5.423825824255113,12.579551124999995,0.007386267817859328,2.2082191874999637
0.4521457051274704,6.215232437499997,5.908985463197467,14.14682362500001,0.03114459082086448,2.4466748750000136
0.5426227305822512,6.997712937499996,5.871201297368581,15.3822158125,-0.0009966537445312267,2.6819988749999766
0.6379020515012421,7.763142062499991,5.9074301722729,16.795665937500004,0.020676183459308748,2.919849124999928
0.7697059737504058,8.414467687499993,5.841149008727307,18.188275937500002,0.04231707732412016,3.1615768749999518
0.8739385245146808,9.112932999999991,5.8733799518273075,19.659595562499987,0.02159573311519953,3.4024858124999753
0.8559614841807258,9.963747687499986,5.927036980877961,21.20779806249996,0.0205099455950403,3.646064249999938
0.8453223723345519,10.896119187499984,5.798355159982665,22.774876625000005,-0.02475265423448479,3.8954262499999857
0.3779111562023851,11.980738937499995,5.933427075228653,24.467654875000044,0.0450237015188248,4.14642062499999
0.48203949494760934,13.139233437499998,5.94364296407304,26.043121812499997,0.027320273047414446,4.390521187499985
0.7330751198935187,14.270612437499993,6.089374973042604,27.70082787499998,0.04357703977260825,4.634645937499954
0.7213161015637843,15.374305437499997,5.912104277278791,29.250857375000024,0.044164414121810346,4.877794874999978
0.8482158063548211,16.6429214375,5.891700432738269,30.884443187499983,-0.03334791273740918,5.118333249999978
1.048144442706741,17.991250437499993,5.888886126547995,32.657416437500004,0.021947312845205187,5.35721881249998
1.3367337041929543,19.6196784375,6.088674152370694,34.50089050000002,0.02068189974883069,5.600060124999999
2.185129747929359,20.916763874999994,5.971115672285997,36.264336125000014,0.05961074593522106,5.846881249999967
2.1897976251204585,22.082677812499988,6.0223657617450534,38.114492062499984,0.020980327728443396,6.095310312500004
2.06084382385648,23.346341874999982,6.374687509293256,40.035785499999996,0.02127525317294204,6.34440112499999
2.0122664295424526,24.796374562499985,6.193758866899567,41.756922562500044,0.0163386243463898,6.591953624999945
1.980289506026503,26.280929187500004,6.009468846120504,43.563516125000035,0.04307474496347487,6.8338819999999885
2.515762324706213,27.7581513125,6.0747155943611215,45.65663031249999,-0.00644097820138771,7.073287999999991
2.788762763975583,29.365941624999998,6.109781657818053,47.515186062499986,0.03613831568827275,7.314659687499926
2.484021355842639,30.989473812499988,6.221227376656602,49.50194218749999,0.02893313937686369,7.5469693749999465
2.635925460652556,32.5977813125,6.3966217152880045,51.41603893750003,0.02536266906054782,7.783963999999969
2.8207144983560264,34.3865188125,6.484806249730284,53.2240563125,0.03521824915878946,8.017249312499985
2.327835871018698,36.232390562499994,6.18450224044479,55.084237937500006,0.04814126088498126,8.253597437500048
2.7933778208663855,38.341448124999985,6.3302105298899,56.975308437500004,0.0010581366882507198,8.485242999999969
2.6609486031997456,40.554559812499996,5.809153835357106,59.03173900000004,0.060507583405168076,8.729425375000005
2.6952567662783884,42.7866404375,5.427679820816597,61.34528275000001,0.015892247642116365,8.962047749999982
2.4774597836861743,45.1750654375,5.7184948847030315,63.9574898125,0.04882720085798687,9.204558687500025
2.523671058244005,47.76822699999999,5.558814126473631,66.48361018750003,0.07610974191687489,9.456655624999996
2.7819921387901143,50.647970375,5.862583695260334,69.08844768749998,0.021369673718926667,9.709013687499947
2.664601194036875,53.57520293749999,5.318002518519019,71.41801787499996,0.044720741078566155,9.962427937499996
2.594169354282513,56.737771499999994,5.360635774107506,74.16385418750004,0.011958076283402388,10.21064606249999
2.497052220933631,59.076969937499996,5.303002934623493,76.643368125,0.012518585866889708,10.460802187500036
